16946.0
17481.0
17878.0
17152.0
16854.0
16926.0
17148.0
17399.0
17095.0
17499.0
16811.0
17534.0
17270.0
17070.0
17218.0
17677.0
16487.0
17229.0
17204.0
17136.0
17160.0
17014.0
16637.0
17326.0
16995.0
16571.0
17630.0
17133.0
17045.0
17230.0
17712.0
16937.0
16944.0
17513.0
17127.0
16145.0
17516.0
16338.0
17276.0
17414.0
