53128
31999
33205
32319
32638
32287
32257
32077
32520
32538
32752
32753
32837
32608
32027
32324
31909
33737
37093
55844
54910
71535
34980
32807
32650
32440
32086
32607
32565
32350
32499
32702
32654
32616
32714
32416
32526
32598
32510
32890
